,intervalle,cost,emission,time
0,1,763.027,4.0,0.0406577
1,2,733.588,4.22284,0.270853
2,3,680.58,4.4728,0.257182
3,4,609.171,4.70103,0.19186
4,5,611.933,4.45224,0.16228
5,6,601.206,4.80035,0.206863
6,7,615.328,4.73039,0.169375
7,8,553.06,4.85174,0.103972
8,9,560.631,4.82802,0.121828
9,10,541.29,5.19562,0.179983
10,11,508.987,5.21711,0.405735
11,12,508.156,5.21711,0.379703
12,13,537.027,5.02393,0.323087
13,14,559.205,4.74263,0.126779
14,15,586.864,4.45931,0.100033
