,intervalle,cost,emission,time
0,1,100.0,8.0,0.0119145
1,2,100.0,8.0,0.0128663
2,3,100.0,8.0,0.0124796
3,4,100.0,8.0,0.0801748
4,5,100.0,8.0,0.110622
5,6,100.0,8.0,0.135254
6,7,100.0,8.0,0.112562
7,8,100.0,8.0,0.0734605
8,9,100.0,8.0,0.0760988
9,10,100.0,8.0,0.0319509
