,intervalle,cost,emission,time
0,1,622.82,4.0,0.0367984
1,2,601.201,4.35075,0.195427
2,3,553.616,4.44452,0.161529
3,4,507.953,4.4166,0.100852
4,5,489.443,4.81271,0.119794
5,6,503.127,4.5,0.164963
6,7,497.038,4.71355,0.0834855
7,8,477.089,5.24264,0.109189
8,9,456.715,5.10664,0.0900356
9,10,437.953,5.12045,0.0810537
10,11,466.599,4.79207,0.0780851
11,12,473.591,4.49257,0.0561802
