,intervalle,cost,emission,time
0,1,480.81,5.0,0.052728
1,2,435.535,4.82152,0.154254
2,3,404.736,5.10083,0.196294
3,4,350.432,5.32177,0.124446
4,5,336.691,4.80702,0.115953
5,6,296.197,5.68,0.10576
6,7,291.262,5.66793,0.104092
7,8,311.676,5.43653,0.164015
8,9,319.423,5.29554,0.110475
9,10,333.057,5.0,0.121459
