,intervalle,cost,emission,time
0,1,100.0,8.0,0.00841333
1,2,100.0,8.0,0.00894605
2,3,100.0,8.0,0.0113862
3,4,100.0,8.0,0.0088556
4,5,100.0,8.0,0.00991178
5,6,100.0,8.0,0.00901798
6,7,100.0,8.0,0.00918823
7,8,100.0,8.0,0.00862243
8,9,100.0,8.0,0.00859099
9,10,100.0,8.0,0.00910202
