,intervalle,cost,emission,time
0,1,631.464,2.0,0.0414517
1,2,615.791,2.50491,0.102095
2,3,585.357,2.46784,0.17
3,4,557.925,2.6856,0.158838
4,5,533.583,2.83424,0.128109
5,6,536.957,3.21414,0.41265
6,7,513.065,3.49836,0.565972
7,8,527.344,3.48942,0.477781
8,9,530.053,3.35358,0.824859
9,10,519.559,3.0,0.973727
