,intervalle,cost,emission,time
0,1,763.027,4.0,0.0465077
1,2,668.636,4.90648,0.220756
2,3,608.5,4.81757,0.285031
3,4,536.01,5.18915,0.155784
4,5,535.801,5.0,0.136618
5,6,520.4,5.23496,0.192898
6,7,533.824,5.0705,0.170349
7,8,477.786,5.37684,0.118744
8,9,487.91,5.37684,0.136219
9,10,461.174,5.71913,0.103463
10,11,456.195,5.75951,0.121125
11,12,452.736,5.61467,0.265946
12,13,475.958,5.4629,0.398034
13,14,492.915,5.20797,0.336743
14,15,517.456,5.0,0.424873
