,intervalle,cost,emission,time
0,1,622.82,4.0,0.0278867
1,2,622.82,4.0,0.134571
2,3,603.308,3.91024,0.13036
3,4,570.786,3.98583,0.12148
4,5,559.094,4.30219,0.124865
5,6,565.567,4.0,0.102192
6,7,560.787,4.13457,0.0854213
7,8,551.181,4.15052,0.092407
8,9,514.028,4.78336,0.0995394
9,10,485.786,4.7805,0.076194
10,11,530.151,4.23064,0.0929475
11,12,530.799,4.0,0.0604122
