,intervalle,cost,emission,time
0,1,354.189,6.0,0.0147525
1,2,354.189,6.0,0.0208876
2,3,354.189,6.0,0.0484701
3,4,354.189,6.0,0.0922892
4,5,347.793,6.16872,0.145232
5,6,348.941,6.0,0.126473
6,7,324.311,6.53518,0.115263
7,8,301.368,6.54388,0.0876345
8,9,291.81,6.39025,0.0824559
9,10,284.198,6.39025,0.0910398
10,11,303.897,6.16872,0.0774405
11,12,315.772,5.97899,0.0736441
