,intervalle,cost,emission,time
0,1,437.002,6.0,0.0184311
1,2,332.5,6.69083,0.04978
2,3,312.686,6.81742,0.127718
3,4,293.996,6.9644,0.139591
4,5,294.679,6.84468,0.222011
5,6,274.714,7.1428,0.147318
6,7,284.578,7.06849,0.443428
7,8,231.513,7.43592,0.237571
8,9,235.741,7.40071,0.0902289
9,10,245.133,7.32249,0.11818
10,11,246.878,7.22468,0.344174
11,12,250.0,7.18129,0.506566
12,13,251.87,7.1543,0.476645
13,14,260.0,7.06566,0.146747
14,15,266.878,6.99871,0.157317
