,intervalle,cost,emission,time
0,1,100.0,8.0,0.0820902
1,2,100.0,8.0,0.0424714
2,3,100.0,8.0,0.0404782
3,4,100.0,8.0,0.0419885
4,5,100.0,8.0,0.037906
5,6,100.0,8.0,0.0317899
6,7,100.0,8.0,0.0286059
7,8,100.0,8.0,0.0470799
8,9,100.0,8.0,0.0463775
9,10,100.0,8.0,0.0349543
