,intervalle,cost,emission,time
0,1,294.181,6.0,0.0508252
1,2,255.216,5.72444,0.128137
2,3,245.922,5.59091,0.264755
3,4,228.753,5.83619,0.198664
4,5,212.0,5.87135,0.10864
5,6,193.793,6.173,0.1419
6,7,188.873,6.50739,0.133749
7,8,200.746,6.30382,0.184834
8,9,191.246,6.19703,0.0635324
9,10,206.527,5.95848,0.131139
