,intervalle,cost,emission,time
0,1,100.0,8.0,0.0105072
1,2,100.0,8.0,0.032045
2,3,100.0,8.0,0.0105731
3,4,100.0,8.0,0.0114409
4,5,100.0,8.0,0.0134871
5,6,100.0,8.0,0.0113614
6,7,100.0,8.0,0.0109866
7,8,100.0,8.0,0.0107522
8,9,100.0,8.0,0.0109243
9,10,100.0,8.0,0.0113546
