,intervalle,cost,emission,time
0,1,100.0,8.0,0.0739485
1,2,100.0,8.0,0.084539
2,3,100.0,8.0,0.16958
3,4,100.0,8.0,0.0945311
4,5,100.0,8.0,0.0713676
5,6,100.0,8.0,0.135486
6,7,100.0,8.0,0.0707222
7,8,100.0,8.0,0.0695642
8,9,100.0,8.0,0.154628
9,10,100.0,8.0,0.112501
