,intervalle,cost,emission,time
0,1,294.181,4.87749,0.0271299
1,2,203.163,5.12342,0.0503333
2,3,193.154,5.35154,0.116308
3,4,173.716,6.37795,0.103303
4,5,175.009,5.65473,0.25237
5,6,159.137,6.63889,0.363234
6,7,146.063,6.50739,0.208623
7,8,157.037,6.37795,0.317087
8,9,160.0,6.19525,0.384208
9,10,160.0,5.83176,0.36764
