,intervalle,cost,emission,time
0,1,354.189,6.0,0.0171193
1,2,247.522,6.85968,0.035807
2,3,270.354,6.69299,0.135093
3,4,240.0,6.87975,0.145358
4,5,231.826,7.02231,0.100606
5,6,239.286,7.0,0.175859
6,7,214.189,7.44071,0.0883279
7,8,216.54,7.38869,0.0952593
8,9,211.527,7.27862,0.106473
9,10,203.518,7.19512,0.128177
10,11,213.193,7.08436,0.111401
11,12,220.0,6.90689,0.302172
