,intervalle,cost,emission,time
0,1,622.82,4.0,0.164407
1,2,532.231,4.80143,0.499301
2,3,493.372,4.96454,0.504478
3,4,469.039,4.97874,0.408263
4,5,436.826,5.2371,0.623947
5,6,433.776,5.0,1.22064
6,7,447.949,5.39885,0.476446
7,8,409.844,5.88643,0.343367
8,9,396.987,5.58765,0.142727
9,10,373.635,5.58537,0.0805363
10,11,406.599,5.23815,0.0988779
11,12,421.047,5.0,0.0794951
