,intervalle,cost,emission,time
0,1,294.181,3.0,0.119891
1,2,241.834,4.31389,0.329741
2,3,234.563,4.31542,0.636833
3,4,204.154,4.82185,0.264859
4,5,216.746,4.77708,0.656338
5,6,188.304,5.35016,0.357572
6,7,190.064,5.76108,0.637907
7,8,196.746,5.55618,0.858598
8,9,192.935,5.29554,0.0847415
9,10,200.0,4.74988,0.330017
