,intervalle,cost,emission,time
0,1,150.0,8.0,0.0371989
1,2,150.0,8.0,0.0807376
2,3,150.0,8.0,0.0740996
3,4,150.0,8.0,0.114461
4,5,150.0,8.0,0.101425
5,6,150.0,8.0,0.0620305
6,7,150.0,8.0,0.027106
7,8,150.0,8.0,0.0286453
8,9,150.0,8.0,0.0703456
9,10,150.0,8.0,0.0734846
10,11,150.0,8.0,0.111314
11,12,150.0,8.0,0.0564418
12,13,150.0,8.0,0.0783806
13,14,150.0,8.0,0.0793243
14,15,150.0,8.0,0.0765222
