,intervalle,cost,emission,time
0,1,294.181,6.0,0.0335017
1,2,223.216,6.70758,0.171218
2,3,213.922,6.79546,0.143582
3,4,200.0,6.84184,0.0846176
4,5,180.0,6.93567,0.0879499
5,6,163.722,7.35221,0.183369
6,7,163.538,7.25369,0.130969
7,8,170.0,7.12228,0.0669458
8,9,167.246,7.09851,0.0709136
9,10,178.752,7.0,0.087516
