,intervalle,cost,emission,time
0,1,490.81,4.0,0.0358995
1,2,490.81,4.0,0.0936807
2,3,481.28,4.02203,0.0992661
3,4,438.554,4.28181,0.102869
4,5,432.1,4.0,0.12465
5,6,406.083,4.4583,0.105277
6,7,381.676,4.77252,0.127633
7,8,406.161,4.67487,0.119563
8,9,414.061,4.0,0.0735359
9,10,414.061,4.0,0.0906619
