,intervalle,cost,emission,time
0,1,100.0,8.0,0.0793775
1,2,100.0,8.0,0.0369928
2,3,100.0,8.0,0.0459837
3,4,100.0,8.0,0.0367402
4,5,100.0,8.0,0.119514
5,6,100.0,8.0,0.0930274
6,7,100.0,8.0,0.0971143
7,8,100.0,8.0,0.0318511
8,9,100.0,8.0,0.0550297
9,10,100.0,8.0,0.0403652
