,intervalle,cost,emission,time
0,1,294.181,6.0,0.101971
1,2,294.181,6.0,0.073774
2,3,294.181,6.0,0.21349
3,4,281.505,6.24767,0.488082
4,5,270.861,5.99143,0.354279
5,6,210.684,6.70441,0.0747843
6,7,219.902,6.50739,0.131528
7,8,224.93,6.29468,0.100972
8,9,238.729,6.19703,0.139697
9,10,244.93,5.99582,0.0788101
