,intervalle,cost,emission,time
0,1,1023.7,2.0,0.0883733
1,2,907.532,3.37805,0.261228
2,3,796.643,3.19443,0.218803
3,4,782.029,3.65737,0.490509
4,5,787.204,3.5,0.592824
5,6,763.706,3.41815,0.510849
6,7,764.988,3.66162,0.708229
7,8,728.2,3.78124,0.62488
8,9,737.911,3.76914,0.716915
9,10,729.095,3.92086,0.355599
10,11,681.646,4.20889,0.556004
11,12,671.899,4.22606,0.41687
12,13,692.588,4.00908,0.314774
13,14,701.957,3.73159,0.137638
14,15,733.279,3.5,0.386796
