,intervalle,cost,emission,time
0,1,100.0,8.0,0.0395469
1,2,100.0,8.0,0.0771135
2,3,100.0,8.0,0.0127817
3,4,100.0,8.0,0.0213065
4,5,100.0,8.0,0.0124781
5,6,100.0,8.0,0.0118917
6,7,100.0,8.0,0.0126679
7,8,100.0,8.0,0.0122994
8,9,100.0,8.0,0.0126974
9,10,100.0,8.0,0.012372
