,intervalle,cost,emission,time
0,1,357.468,4.0,0.114248
1,2,327.535,4.66688,0.311494
2,3,308.209,4.7901,0.219939
3,4,284.149,5.08992,0.195524
4,5,280.764,4.97254,0.141486
5,6,258.527,5.54586,0.153547
6,7,262.319,5.36907,0.235865
7,8,275.901,5.56692,0.196185
8,9,270.112,5.29554,0.164483
9,10,272.381,5.0,0.112196
