,intervalle,cost,emission,time
0,1,150.0,2.0,0.0123109
1,2,150.0,2.0,0.0179247
2,3,150.0,2.0,0.026342
3,4,142.461,2.73204,0.0274515
4,5,140.0,2.80523,0.0381095
5,6,140.0,2.87259,0.0418864
6,7,140.0,2.9794,0.0563169
7,8,140.0,3.01776,0.0572684
8,9,140.0,3.29825,0.0503522
9,10,140.0,2.76688,0.0506989
