,intervalle,cost,emission,time
0,1,623.464,3.0,0.254631
1,2,587.436,2.74282,0.304104
2,3,540.832,2.99172,0.275433
3,4,504.456,2.98406,0.21143
4,5,482.873,2.93567,0.190448
5,6,500.323,3.22835,0.237152
6,7,469.065,3.49836,0.245122
7,8,479.112,3.15191,0.193313
8,9,477.686,3.18897,0.194237
9,10,482.873,2.93567,0.194885
