,intervalle,cost,emission,time
0,1,100.0,8.0,0.0357598
1,2,100.0,8.0,0.0939234
2,3,100.0,8.0,0.0819521
3,4,100.0,8.0,0.0351123
4,5,100.0,8.0,0.0114904
5,6,100.0,8.0,0.00885793
6,7,100.0,8.0,0.00912688
7,8,100.0,8.0,0.00868405
8,9,100.0,8.0,0.00900588
9,10,100.0,8.0,0.00847108
