,intervalle,cost,emission,time
0,1,623.464,3.0,0.313745
1,2,571.091,3.23772,0.413718
2,3,504.524,3.40696,0.32457
3,4,458.581,3.41561,0.253687
4,5,436.458,3.4594,0.207439
5,6,406.669,3.9041,0.225649
6,7,403.029,3.84577,0.22021
7,8,409.468,3.58738,0.244107
8,9,424.638,3.54926,0.411398
9,10,427.112,3.43156,0.600319
