,intervalle,cost,emission,time
0,1,763.027,4.0,0.0725377
1,2,743.027,3.94601,0.15445
2,3,722.337,3.71515,0.169817
3,4,694.315,4.24845,0.165062
4,5,698.398,4.0,0.299521
5,6,694.266,4.34608,0.303968
6,7,677.16,4.18032,0.09552
7,8,634.83,4.35918,0.116807
8,9,647.179,4.35918,0.139112
9,10,627.864,4.63311,0.128951
10,11,588.296,4.78445,0.27788
11,12,584.74,4.74692,0.408666
12,13,607.373,4.6172,0.407419
13,14,616.864,4.26282,0.389478
14,15,650.61,4.0,0.104932
