,intervalle,cost,emission,time
0,1,120.0,8.0,0.00971199
1,2,120.0,8.0,0.00955179
2,3,120.0,8.0,0.00909152
3,4,120.0,8.0,0.0091827
4,5,120.0,8.0,0.00962671
5,6,120.0,8.0,0.00923812
6,7,120.0,8.0,0.0089756
7,8,120.0,8.0,0.00942913
8,9,120.0,8.0,0.00930442
9,10,120.0,8.0,0.00948336
10,11,120.0,8.0,0.00934487
11,12,120.0,8.0,0.00925202
