,intervalle,cost,emission,time
0,1,100.0,8.0,0.0086005
1,2,100.0,8.0,0.00850224
2,3,100.0,8.0,0.0436107
3,4,100.0,8.0,0.0379403
4,5,100.0,8.0,0.0524124
5,6,100.0,8.0,0.0307236
6,7,100.0,8.0,0.0395277
7,8,100.0,8.0,0.019276
8,9,100.0,8.0,0.0512237
9,10,100.0,8.0,0.029368
