,intervalle,cost,emission,time
0,1,150.0,2.0,0.0481614
1,2,125.0,4.90997,0.065404
2,3,125.0,4.24502,0.139633
3,4,115.0,5.39811,0.0341131
4,5,116.95,5.37051,0.0644369
5,6,114.079,6.70441,0.0576815
6,7,110.0,6.29468,0.0400022
7,8,110.0,6.29468,0.0283813
8,9,110.0,6.17558,0.0317864
9,10,115.0,5.39811,0.0576918
