,intervalle,cost,emission,time
0,1,294.181,3.0,0.0345072
1,2,292.665,3.13583,0.107473
2,3,268.956,3.7901,0.0906312
3,4,252.475,4.08464,0.0899195
4,5,249.387,3.90166,0.0794099
5,6,246.975,4.10721,0.135389
6,7,241.511,4.11552,0.101114
7,8,237.182,4.16659,0.0797437
8,9,237.714,4.39406,0.0453584
9,10,240.0,3.99463,0.0586467
