,intervalle,cost,emission,time
0,1,150.0,2.0,0.0600699
1,2,125.0,5.14809,0.0669766
2,3,115.0,6.25473,0.021867
3,4,110.0,6.62623,0.0154069
4,5,110.0,6.17558,0.041147
5,6,105.0,7.22253,0.0178405
6,7,105.0,7.07215,0.0255694
7,8,105.0,7.07215,0.0287586
8,9,105.0,7.07215,0.0166743
9,10,110.0,6.86616,0.0377836
