,intervalle,cost,emission,time
0,1,294.181,3.0,0.0382057
1,2,269.458,3.87012,0.127348
2,3,240.778,4.12246,0.0944531
3,4,231.48,4.41998,0.131359
4,5,220.0,4.36623,0.0860572
5,6,216.746,4.54333,0.287423
6,7,216.746,4.77708,0.241856
7,8,216.746,4.54333,0.081604
8,9,216.746,4.76104,0.0599257
9,10,220.0,4.36623,0.0650888
