,intervalle,cost,emission,time
0,1,357.468,4.0,0.061661
1,2,357.468,4.0,0.0713731
2,3,357.468,4.0,0.0629174
3,4,357.468,4.0,0.0888764
4,5,357.468,4.0,0.0718539
5,6,348.023,4.54333,0.162489
6,7,349.884,4.39406,0.252772
7,8,357.468,4.0,0.160652
8,9,357.468,4.0,0.180535
9,10,357.468,4.0,0.109875
