,intervalle,cost,emission,time
0,1,150.0,2.0,0.0376865
1,2,150.0,2.0,0.079798
2,3,135.0,3.35796,0.079072
3,4,130.0,3.86646,0.0957078
4,5,130.0,3.63947,0.179904
5,6,130.0,3.95832,0.298749
6,7,130.0,4.30265,0.465136
7,8,130.0,4.6215,0.744
8,9,130.0,4.06513,0.632311
9,10,130.0,3.63947,0.450389
