,intervalle,cost,emission,time
0,1,490.81,4.0,0.0504207
1,2,490.81,4.0,0.137937
2,3,481.28,4.02203,0.12541
3,4,438.554,4.28181,0.153737
4,5,432.1,4.0,0.133301
5,6,406.083,4.4583,0.119127
6,7,381.676,4.77252,0.124645
7,8,406.161,4.67487,0.149726
8,9,414.061,4.0,0.121198
9,10,414.061,4.0,0.0959014
