,intervalle,cost,emission,time
0,1,803.647,2.0,0.0816386
1,2,770.456,2.73699,0.595997
2,3,738.954,2.86794,0.260765
3,4,705.94,2.97466,0.149813
4,5,694.864,3.20297,0.0961938
5,6,686.58,2.93951,0.126764
6,7,699.253,2.79627,0.114283
7,8,677.6,3.31161,0.100108
8,9,673.39,3.39181,0.347244
9,10,645.827,3.56402,0.348509
10,11,657.903,3.19512,0.328759
11,12,651.745,3.0,0.364387
