,intervalle,cost,emission,time
0,1,1023.7,2.0,0.0881133
1,2,979.624,2.65247,0.258158
2,3,872.776,2.84243,0.197708
3,4,852.858,2.97958,0.15148
4,5,849.58,2.99332,0.153852
5,6,844.407,2.98536,0.164635
6,7,856.52,3.15414,0.17246
7,8,814.109,3.18749,0.111206
8,9,811.212,3.11972,0.10267
9,10,820.908,3.29848,0.140689
10,11,791.749,3.45888,0.0911313
11,12,791.688,3.5861,0.297774
12,13,790.23,3.45208,0.401827
13,14,781.196,3.27791,0.354507
14,15,815.653,3.0,0.338254
