,intervalle,cost,emission,time
0,1,490.81,4.0,0.111322
1,2,437.535,4.66688,0.179305
2,3,404.736,5.10083,0.270547
3,4,350.432,5.32177,0.383397
4,5,336.691,4.80702,0.0824141
5,6,296.197,5.68,0.0623851
6,7,291.262,5.66793,0.0824967
7,8,311.676,5.43653,0.108977
8,9,319.423,5.19298,0.079351
9,10,333.057,5.0,0.0816731
