,intervalle,cost,emission,time
0,1,294.181,6.0,0.0125378
1,2,223.216,6.70758,0.375595
2,3,213.922,6.79546,0.425437
3,4,200.0,6.74834,0.510982
4,5,180.0,6.93567,0.11154
5,6,163.722,7.35221,0.102757
6,7,163.538,7.25369,0.113344
7,8,170.0,7.12228,0.140323
8,9,167.246,7.09851,0.125766
9,10,178.752,7.0,0.17499
