,intervalle,cost,emission,time
0,1,294.181,3.0,0.0354707
1,2,294.181,3.0,0.163222
2,3,294.181,3.0,0.0614818
3,4,294.181,3.0,0.0526067
4,5,294.181,3.0,0.0528233
5,6,294.181,3.0,0.0898238
6,7,294.181,3.0,0.109731
7,8,294.181,3.0,0.0907465
8,9,294.181,3.0,0.067092
9,10,294.181,3.0,0.0490533
