,intervalle,cost,emission,time
0,1,100.0,8.0,0.0376136
1,2,100.0,8.0,0.035701
2,3,100.0,8.0,0.0329416
3,4,100.0,8.0,0.0118841
4,5,100.0,8.0,0.0123198
5,6,100.0,8.0,0.0117679
6,7,100.0,8.0,0.0388873
7,8,100.0,8.0,0.0336162
8,9,100.0,8.0,0.0879067
9,10,100.0,8.0,0.0361529
