,intervalle,cost,emission,time
0,1,357.468,4.0,0.0989163
1,2,288.533,5.22362,0.223778
2,3,282.1,5.04997,0.340409
3,4,251.881,5.38457,0.153985
4,5,248.746,5.47039,0.186993
5,6,227.484,5.78441,0.180214
6,7,220.02,6.13423,0.122821
7,8,232.361,5.97243,0.215043
8,9,228.746,5.70611,0.147806
9,10,233.153,5.5,0.0806388
