,intervalle,cost,emission,time
0,1,437.002,6.0,0.015842
1,2,437.002,6.0,0.025374
2,3,437.002,6.0,0.0492379
3,4,427.169,6.13865,0.177154
4,5,423.936,5.98852,0.154206
5,6,376.482,6.28371,0.111819
6,7,392.335,6.10458,0.118895
7,8,332.336,6.5611,0.112085
8,9,342.31,6.68488,0.119772
9,10,354.721,6.62362,0.138472
10,11,347.303,6.46993,0.144191
11,12,349.804,6.40978,0.111973
12,13,362.243,6.28519,0.305726
13,14,376.715,6.12463,0.646133
14,15,389.837,5.98007,0.448696
