,intervalle,cost,emission,time
0,1,150.0,8.0,0.00979492
1,2,150.0,8.0,0.00996653
2,3,150.0,8.0,0.00987928
3,4,150.0,8.0,0.0097602
4,5,150.0,8.0,0.0102293
5,6,150.0,8.0,0.00985656
6,7,150.0,8.0,0.00944153
7,8,150.0,8.0,0.00972241
8,9,150.0,8.0,0.00983842
9,10,150.0,8.0,0.00943546
10,11,150.0,8.0,0.00935307
11,12,150.0,8.0,0.00942075
12,13,150.0,8.0,0.00990619
13,14,150.0,8.0,0.00992674
14,15,150.0,8.0,0.0105951
