,intervalle,cost,emission,time
0,1,294.181,6.0,0.0260648
1,2,200.0,6.05572,0.0678132
2,3,160.0,6.6569,0.145015
3,4,141.166,6.84144,0.136881
4,5,140.0,6.85953,0.156678
5,6,120.0,7.3521,0.0598651
6,7,120.0,7.22679,0.11503
7,8,123.207,7.18897,0.264654
8,9,130.876,7.09851,0.455931
9,10,139.228,7.0,0.168005
