,intervalle,cost,emission,time
0,1,120.0,8.0,0.103093
1,2,120.0,8.0,0.0587325
2,3,120.0,8.0,0.0436622
3,4,120.0,8.0,0.0810227
4,5,120.0,8.0,0.0816991
5,6,120.0,8.0,0.0201841
6,7,120.0,8.0,0.0094092
7,8,120.0,8.0,0.00933467
8,9,120.0,8.0,0.0185593
9,10,120.0,8.0,0.00932899
10,11,120.0,8.0,0.00968024
11,12,120.0,8.0,0.00918201
