,intervalle,cost,emission,time
0,1,250.0,7.0,0.0817248
1,2,213.781,6.69479,0.235684
2,3,187.286,6.86895,0.673461
3,4,165.334,6.99608,0.153301
4,5,156.0,6.78372,0.207128
5,6,141.722,7.35221,0.32713
6,7,141.538,7.25369,0.295013
7,8,148.0,7.12228,0.529863
8,9,148.0,7.093,0.712638
9,10,156.0,6.78372,0.745429
