,intervalle,cost,emission,time
0,1,150.0,2.0,0.0141907
1,2,150.0,2.0,0.0211718
2,3,144.601,2.70176,0.0243985
3,4,135.922,3.46509,0.0188088
4,5,140.0,2.87259,0.0602751
5,6,135.0,3.25115,0.0781093
6,7,135.0,3.74418,0.0561127
7,8,135.0,3.39631,0.0505671
8,9,135.0,3.67681,0.0579911
9,10,135.0,3.40607,0.044827
